id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,CO_abs,CO2_abs,HC_abs,PMx_abs,NOx_abs,fuel_abs,electricity_abs
V6ToEastH6.0,0.0,468_0,5.1,0.0,0.0,120.0,522_1,56.88,13.03,120.0,1507.13,0.0,0,0.0,12.24,0,tripinfo_V6ToEastH6.0 emissions_V6ToEastH6.0,gasoline_euro4,1.01,3516.181203,349805.022574,23.376105,5.023412,132.493456,111571.97169,0.0
V6ToEastH6.1,12.0,468_0,4.6,0.0,0.0,133.0,522_1,56.88,14.24,121.0,1507.63,0.0,0,0.0,16.24,0,tripinfo_V6ToEastH6.1 emissions_V6ToEastH6.1,electric,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.2,24.0,468_0,4.6,0.0,0.0,144.0,522_1,56.88,13.73,120.0,1507.63,0.0,0,0.0,13.45,0,tripinfo_V6ToEastH6.2 emissions_V6ToEastH6.2,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.3,36.0,468_0,4.6,0.0,0.0,166.0,522_1,56.88,11.86,130.0,1507.63,0.0,0,0.0,12.51,0,tripinfo_V6ToEastH6.3 emissions_V6ToEastH6.3,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.4,48.0,468_0,5.1,0.0,0.0,168.0,522_1,56.88,15.05,120.0,1507.13,1.0,1,0.0,25.54,0,tripinfo_V6ToEastH6.4 emissions_V6ToEastH6.4,gasoline_euro4,1.16,5375.076967,413424.640538,33.626106,7.084538,164.442254,131863.203028,0.0
V6ToEastH6.6,72.0,468_0,4.6,0.0,0.0,182.0,522_1,56.88,14.72,110.0,1507.63,0.0,0,0.0,13.53,0,tripinfo_V6ToEastH6.6 emissions_V6ToEastH6.6,electric,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.5,60.0,468_0,5.1,0.0,0.0,204.0,522_0,56.88,10.63,144.0,1507.13,0.0,0,0.0,12.1,0,tripinfo_V6ToEastH6.5 emissions_V6ToEastH6.5,gasoline_euro4,0.83,4244.249843,342119.973218,27.131304,4.744436,130.951234,109121.432052,0.0
V6ToEastH6.7,84.0,468_0,5.1,0.0,0.0,204.0,522_1,56.88,12.71,120.0,1507.13,0.0,0,0.0,11.73,0,tripinfo_V6ToEastH6.7 emissions_V6ToEastH6.7,gasoline_euro4,1.01,3889.73645,358804.363083,25.448107,5.553782,139.11998,114442.05336,0.0
V6ToEastH6.8,96.0,468_0,4.6,0.0,0.0,206.0,522_1,56.88,15.57,110.0,1507.63,0.0,0,0.0,17.25,0,tripinfo_V6ToEastH6.8 emissions_V6ToEastH6.8,electric,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.9,108.0,468_0,5.1,0.0,0.0,236.0,522_1,56.88,13.13,128.0,1507.13,0.0,0,0.0,14.14,0,tripinfo_V6ToEastH6.9 emissions_V6ToEastH6.9,gasoline_euro4,0.96,4009.455577,359255.879603,26.044579,5.281342,137.864216,114586.465387,0.0
V6ToEastH6.10,120.0,468_0,4.6,0.0,0.0,238.0,522_1,56.88,14.33,118.0,1507.63,0.0,0,0.0,17.4,0,tripinfo_V6ToEastH6.10 emissions_V6ToEastH6.10,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.12,144.0,468_0,4.6,0.0,0.0,265.0,522_1,56.88,13.07,121.0,1507.63,0.0,0,0.0,12.38,0,tripinfo_V6ToEastH6.12 emissions_V6ToEastH6.12,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.11,132.0,468_0,5.1,0.0,0.0,271.0,522_0,56.88,11.37,139.0,1507.13,0.0,0,0.0,12.04,0,tripinfo_V6ToEastH6.11 emissions_V6ToEastH6.11,gasoline_euro4,0.85,4160.824372,351032.588496,26.868653,4.95977,134.507226,111963.97162,0.0
V6ToEastH6.13,156.0,468_0,5.1,0.0,0.0,277.0,522_1,56.88,14.04,121.0,1507.13,0.0,0,0.0,14.33,0,tripinfo_V6ToEastH6.13 emissions_V6ToEastH6.13,gasoline_euro4,1.02,3960.339708,366614.466123,25.744892,5.516395,140.824748,116933.275959,0.0
SouthEvansGateToSilbury.0,0.0,526_0,4.6,0.0,0.0,287.0,215_0,19.43,12.79,287.0,2705.68,45.0,2,0.0,74.04,0,tripinfo_SouthEvansGateToSilbury.0 emissions_SouthEvansGateToSilbury.0,electric,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.14,168.0,468_0,5.1,0.0,0.0,297.0,522_1,56.88,12.87,129.0,1507.13,1.0,1,0.0,18.27,0,tripinfo_V6ToEastH6.14 emissions_V6ToEastH6.14,gasoline_euro4,0.99,4406.105583,363758.596894,27.962197,5.590648,141.12645,116022.553793,0.0
WestH6ToSaxonSt.1,12.0,524_0,4.6,0.0,0.0,312.0,771_1,56.88,11.86,300.0,2570.37,55.0,2,0.0,88.26,0,tripinfo_WestH6ToSaxonSt.1 emissions_WestH6ToSaxonSt.1,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.15,180.0,468_0,5.1,0.0,0.0,312.0,522_1,56.88,11.65,132.0,1507.13,0.0,0,0.0,12.73,0,tripinfo_V6ToEastH6.15 emissions_V6ToEastH6.15,gasoline_euro4,0.91,4147.503794,359599.316545,27.010937,5.38717,139.395318,114695.97111,0.0
V6ToEastH6.16,192.0,468_0,5.1,0.0,0.0,317.0,522_1,56.88,12.67,125.0,1507.13,0.0,0,0.0,12.88,0,tripinfo_V6ToEastH6.16 emissions_V6ToEastH6.16,gasoline_euro4,0.97,4051.987869,365858.580427,26.566874,5.556295,141.709919,116692.204601,0.0
WestA509ToAvebury.0,0.0,773_0,4.6,0.0,0.0,321.0,213_0,19.13,13.86,321.0,2318.69,126.0,5,0.0,164.76,0,tripinfo_WestA509ToAvebury.0 emissions_WestA509ToAvebury.0,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.1,18.0,773_0,4.6,0.0,0.0,322.0,213_0,19.13,14.19,304.0,2323.83,102.0,4,0.0,149.15,0,tripinfo_WestA509ToAvebury.1 emissions_WestA509ToAvebury.1,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.0,0.0,524_0,4.6,0.0,0.0,323.0,771_1,56.88,10.71,323.0,2570.34,58.0,3,0.0,96.72,0,tripinfo_WestH6ToSaxonSt.0 emissions_WestH6ToSaxonSt.0,electric,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.2,24.0,524_0,4.6,0.0,0.0,325.0,771_1,56.88,14.13,301.0,2570.36,55.0,4,0.0,120.73,0,tripinfo_WestH6ToSaxonSt.2 emissions_WestH6ToSaxonSt.2,electric,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.3,36.0,524_0,5.1,0.0,0.0,326.0,771_1,56.88,12.28,290.0,2569.87,43.0,4,0.0,89.13,0,tripinfo_WestH6ToSaxonSt.3 emissions_WestH6ToSaxonSt.3,gasoline_euro4,0.94,16424.016943,763829.492788,91.692889,12.596127,304.322215,243630.599912,0.0
V6ToEastH6.17,204.0,468_0,4.6,0.0,0.0,333.0,522_1,56.88,13.43,129.0,1507.63,1.0,1,0.0,17.56,0,tripinfo_V6ToEastH6.17 emissions_V6ToEastH6.17,electric,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.18,216.0,468_0,5.1,0.0,0.0,336.0,522_1,56.88,13.01,120.0,1507.13,0.0,0,0.0,12.78,0,tripinfo_V6ToEastH6.18 emissions_V6ToEastH6.18,gasoline_euro4,1.02,3833.619634,362637.43548,25.176452,5.446297,139.207117,115664.76872,0.0
V6ToEastH6.19,228.0,468_0,5.1,0.0,0.0,350.0,522_1,56.88,13.89,122.0,1507.13,0.0,0,0.0,13.57,0,tripinfo_V6ToEastH6.19 emissions_V6ToEastH6.19,gasoline_euro4,1.01,4069.460907,367314.885618,26.672823,5.686663,142.58598,117156.603289,0.0
V6ToEastH6.20,240.0,468_0,4.6,0.0,0.0,355.0,522_1,56.88,14.12,115.0,1507.63,0.0,0,0.0,14.81,0,tripinfo_V6ToEastH6.20 emissions_V6ToEastH6.20,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.0,3.0,773_0,4.6,0.0,3.0,359.0,522_1,56.88,13.98,356.0,3658.13,49.0,4,0.0,99.44,0,tripinfo_WestA509ToEastH6.0 emissions_WestA509ToEastH6.0,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.0,0.0,770_0,4.6,0.0,0.0,366.0,522_1,56.88,14.08,366.0,3285.8,100.0,2,0.0,140.18,0,tripinfo_EastA509ToH6.0 emissions_EastA509ToH6.0,electric,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.2,36.0,770_0,4.6,0.0,0.0,368.0,522_1,56.88,14.71,332.0,3285.8,71.0,2,0.0,118.88,0,tripinfo_EastA509ToH6.2 emissions_EastA509ToH6.2,electric,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.21,252.0,468_0,5.1,0.0,0.0,372.0,522_1,56.88,14.19,120.0,1507.13,0.0,0,0.0,17.32,0,tripinfo_V6ToEastH6.21 emissions_V6ToEastH6.21,gasoline_euro4,1.06,4365.589297,388198.110684,28.199614,6.078371,150.227479,123817.342349,0.0
V6ToEastH6.22,264.0,468_0,5.1,0.0,0.0,382.0,522_1,56.88,14.65,118.0,1507.13,0.0,0,0.0,15.88,0,tripinfo_V6ToEastH6.22 emissions_V6ToEastH6.22,gasoline_euro4,1.07,4309.861917,380695.638289,27.863817,6.07054,148.220116,121424.285273,0.0
WestH6ToSaxonSt.6,72.0,524_0,4.6,0.0,0.0,391.0,771_1,56.88,15.44,319.0,2570.37,99.0,3,0.0,156.28,0,tripinfo_WestH6ToSaxonSt.6 emissions_WestH6ToSaxonSt.6,electric,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.5,60.0,524_0,4.6,0.0,0.0,412.0,771_1,56.88,11.6,352.0,2570.34,91.0,4,0.0,136.54,0,tripinfo_WestH6ToSaxonSt.5 emissions_WestH6ToSaxonSt.5,electric,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.8,96.0,524_0,5.1,0.0,0.0,413.0,771_1,56.88,14.21,317.0,2569.87,84.0,2,0.0,146.35,0,tripinfo_WestH6ToSaxonSt.8 emissions_WestH6ToSaxonSt.8,gasoline_euro4,1.1,24368.14813,930002.434782,132.100002,17.525037,384.681451,296633.285477,0.0
V6ToEastH6.23,276.0,468_0,5.1,0.0,0.0,414.0,522_0,56.88,11.79,138.0,1507.13,0.0,0,0.0,12.64,0,tripinfo_V6ToEastH6.23 emissions_V6ToEastH6.23,gasoline_euro4,0.87,4108.043944,351784.641062,26.623651,4.865995,133.88722,112203.944737,0.0
WestH6ToSaxonSt.4,48.0,524_0,4.6,0.0,0.0,415.0,771_1,56.88,13.06,367.0,2570.34,112.0,6,0.0,181.53,0,tripinfo_WestH6ToSaxonSt.4 emissions_WestH6ToSaxonSt.4,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.24,288.0,468_0,4.6,0.0,0.0,415.0,522_1,56.88,13.67,127.0,1507.63,0.0,0,0.0,18.61,0,tripinfo_V6ToEastH6.24 emissions_V6ToEastH6.24,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.9,108.0,524_0,4.6,0.0,0.0,417.0,771_1,56.88,13.83,309.0,2570.34,71.0,3,0.0,127.64,0,tripinfo_WestH6ToSaxonSt.9 emissions_WestH6ToSaxonSt.9,electric,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.7,84.0,524_0,5.1,0.0,0.0,418.0,771_1,56.88,16.09,334.0,2569.87,100.0,5,0.0,173.28,0,tripinfo_WestH6ToSaxonSt.7 emissions_WestH6ToSaxonSt.7,gasoline_euro4,1.17,28098.949101,1021042.720331,150.910873,19.6719,424.113193,325671.756054,0.0
V6ToEastH6.25,300.0,468_0,5.1,0.0,0.0,419.0,522_1,56.88,13.5,119.0,1507.13,0.0,0,0.0,13.45,0,tripinfo_V6ToEastH6.25 emissions_V6ToEastH6.25,gasoline_euro4,1.03,3825.936154,364735.422093,25.28345,5.524335,139.733212,116333.892208,0.0
V6ToEastH6.27,324.0,468_0,4.6,0.0,0.0,434.0,522_1,56.88,16.76,110.0,1507.63,0.0,0,0.0,20.77,0,tripinfo_V6ToEastH6.27 emissions_V6ToEastH6.27,electric,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.26,312.0,468_0,4.6,0.0,0.0,440.0,522_1,56.88,13.46,128.0,1507.63,2.0,1,0.0,19.69,0,tripinfo_V6ToEastH6.26 emissions_V6ToEastH6.26,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.2,75.0,773_0,5.1,0.0,3.0,441.0,522_1,56.88,14.85,366.0,3657.64,82.0,4,0.0,141.53,0,tripinfo_WestA509ToEastH6.2 emissions_WestA509ToEastH6.2,gasoline_euro4,1.18,25648.457463,1163368.306899,142.464859,21.423632,471.820803,371065.244004,0.0
SouthEvansGateToSilbury.5,90.0,526_0,4.6,0.0,0.0,455.0,215_1,19.43,13.81,365.0,2705.63,117.0,5,0.0,168.85,0,tripinfo_SouthEvansGateToSilbury.5 emissions_SouthEvansGateToSilbury.5,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.28,336.0,468_0,5.1,0.0,0.0,455.0,522_1,56.88,15.15,119.0,1507.13,1.0,1,0.0,20.76,0,tripinfo_V6ToEastH6.28 emissions_V6ToEastH6.28,gasoline_euro4,1.11,5362.853559,415799.630635,33.434514,6.97812,164.268423,132620.83886,0.0
SouthEvansGateToSilbury.6,108.0,526_0,5.1,0.0,0.0,456.0,215_1,19.43,13.98,348.0,2705.1,104.0,3,0.0,154.64,0,tripinfo_SouthEvansGateToSilbury.6 emissions_SouthEvansGateToSilbury.6,gasoline_euro4,1.03,26503.523259,972103.104093,142.467553,17.831771,398.473558,310062.911167,0.0
SouthEvansGateToSilbury.1,18.0,526_0,4.6,0.0,0.0,457.0,215_0,19.43,11.8,439.0,2705.65,168.0,4,0.0,205.2,0,tripinfo_SouthEvansGateToSilbury.1 emissions_SouthEvansGateToSilbury.1,electric,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.3,54.0,526_0,5.1,0.0,0.0,458.0,215_0,19.43,13.53,404.0,2705.15,153.0,4,0.0,199.16,0,tripinfo_SouthEvansGateToSilbury.3 emissions_SouthEvansGateToSilbury.3,gasoline_euro4,0.97,35176.309916,1101077.699205,184.941388,21.008795,457.974222,351203.068206,0.0
EastA509ToH6.1,18.0,770_0,5.1,0.0,0.0,461.0,522_1,56.88,12.07,443.0,3285.28,145.0,4,0.0,188.47,0,tripinfo_EastA509ToH6.1 emissions_EastA509ToH6.1,gasoline_euro4,0.94,34627.109572,1209202.671746,185.113199,22.276211,497.739735,385689.358298,0.0
EastA509ToH6.3,54.0,770_0,4.6,0.0,0.0,463.0,522_1,56.88,13.78,409.0,3285.8,123.0,3,0.0,172.23,0,tripinfo_EastA509ToH6.3 emissions_EastA509ToH6.3,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.2,36.0,526_0,4.6,0.0,0.0,464.0,215_0,19.43,13.45,428.0,2705.68,173.0,4,0.0,226.34,0,tripinfo_SouthEvansGateToSilbury.2 emissions_SouthEvansGateToSilbury.2,electric,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.8,144.0,526_0,5.1,0.0,0.0,465.0,215_0,19.43,14.38,321.0,2705.13,88.0,3,0.0,138.67,0,tripinfo_SouthEvansGateToSilbury.8 emissions_SouthEvansGateToSilbury.8,gasoline_euro4,1.1,24701.193718,953988.339515,133.400033,17.517777,388.79929,304284.154369,0.0
EastA509ToH6.5,90.0,770_0,5.1,0.0,0.0,467.0,522_1,56.88,13.65,377.0,3285.3,96.0,2,0.0,135.81,0,tripinfo_EastA509ToH6.5 emissions_EastA509ToH6.5,gasoline_euro4,0.99,25356.838369,1055939.322663,138.756131,18.449458,425.590933,336802.322496,0.0
EastAveburyToWestA509.1,209.0,483_0,5.1,0.0,0.5,474.0,774_2,29.75,13.98,265.0,2209.76,86.0,3,0.0,117.47,0,tripinfo_EastAveburyToWestA509.1 emissions_EastAveburyToWestA509.1,gasoline_euro4,1.09,21500.250981,786398.778235,115.560546,14.911895,323.699896,250830.050768,0.0
WestH6ToSaxonSt.11,132.0,524_0,5.1,0.0,0.0,484.0,771_1,56.88,15.11,352.0,2569.87,132.0,5,0.0,191.07,0,tripinfo_WestH6ToSaxonSt.11 emissions_WestH6ToSaxonSt.11,gasoline_euro4,1.17,33142.553139,1097057.914996,175.762233,21.915936,460.525747,349918.606319,0.0
V6ToEastH6.29,348.0,468_0,5.1,0.0,0.0,484.0,522_0,56.88,12.11,136.0,1507.13,0.0,0,0.0,13.08,0,tripinfo_V6ToEastH6.29 emissions_V6ToEastH6.29,gasoline_euro4,0.89,4041.465547,353675.468278,26.368076,4.942362,134.904993,112806.910942,0.0
V6ToEastH6.30,360.0,468_0,4.6,0.0,0.0,485.0,522_1,56.88,13.2,125.0,1507.63,0.0,0,0.0,16.95,0,tripinfo_V6ToEastH6.30 emissions_V6ToEastH6.30,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.31,372.0,468_0,4.6,0.0,0.0,490.0,522_1,56.88,13.76,118.0,1507.63,0.0,0,0.0,16.5,0,tripinfo_V6ToEastH6.31 emissions_V6ToEastH6.31,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.32,384.0,468_0,4.6,0.0,0.0,495.0,522_1,56.88,14.47,111.0,1507.63,0.0,0,0.0,14.32,0,tripinfo_V6ToEastH6.32 emissions_V6ToEastH6.32,electric,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.3,54.0,773_0,5.1,0.0,0.0,498.0,213_0,19.13,11.9,444.0,2318.19,209.0,7,0.0,254.6,0,tripinfo_WestA509ToAvebury.3 emissions_WestA509ToAvebury.3,gasoline_euro4,0.89,43947.934259,1156817.341801,226.66072,23.140216,490.052555,368985.143266,0.0
WestH6ToSaxonSt.10,120.0,524_0,5.1,0.0,0.0,498.0,771_1,56.88,12.89,378.0,2569.84,135.0,5,0.0,189.5,0,tripinfo_WestH6ToSaxonSt.10 emissions_WestH6ToSaxonSt.10,gasoline_euro4,1.0,33041.412925,1053542.625148,174.349099,20.527716,441.405836,336040.234928,0.0
WestA509ToAvebury.2,36.0,773_0,5.1,0.0,0.0,500.0,213_0,19.13,11.85,464.0,2323.33,225.0,6,0.0,271.69,0,tripinfo_WestA509ToAvebury.2 emissions_WestA509ToAvebury.2,gasoline_euro4,0.88,46976.5851,1199400.587485,241.532137,24.314587,510.654209,382568.247252,0.0
WestA509ToAvebury.4,72.0,773_0,4.6,0.0,0.0,502.0,213_0,19.13,11.96,430.0,2323.83,188.0,9,0.0,248.36,0,tripinfo_WestA509ToAvebury.4 emissions_WestA509ToAvebury.4,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.6,108.0,773_0,4.6,0.0,0.0,504.0,213_0,19.13,14.69,396.0,2317.84,155.0,9,0.0,240.78,0,tripinfo_WestA509ToAvebury.6 emissions_WestA509ToAvebury.6,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.5,90.0,773_0,5.1,0.0,0.0,506.0,213_0,19.13,12.29,416.0,2318.19,160.0,8,0.0,242.25,0,tripinfo_WestA509ToAvebury.5 emissions_WestA509ToAvebury.5,gasoline_euro4,0.97,39969.431929,1126613.151704,208.019735,22.648387,478.135754,359349.079395,0.0
WestA509ToEastH6.1,39.0,773_0,4.6,0.0,3.0,525.0,522_1,56.88,12.06,486.0,3657.28,159.0,4,0.0,205.13,0,tripinfo_WestA509ToEastH6.1 emissions_WestA509ToEastH6.1,electric,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.33,396.0,468_0,5.1,0.0,0.0,529.0,522_1,56.88,11.79,133.0,1507.13,0.0,0,0.0,17.1,0,tripinfo_V6ToEastH6.33 emissions_V6ToEastH6.33,gasoline_euro4,0.94,4334.436877,366404.800516,27.899744,5.441914,141.568087,116866.729458,0.0
V6ToEastH6.34,408.0,468_0,4.6,0.0,0.0,539.0,522_1,56.88,11.91,131.0,1507.63,0.0,0,0.0,12.58,0,tripinfo_V6ToEastH6.34 emissions_V6ToEastH6.34,electric,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.9,162.0,526_0,4.6,0.0,0.0,541.0,215_1,19.43,14.73,379.0,2705.6,116.0,6,0.0,201.28,0,tripinfo_SouthEvansGateToSilbury.9 emissions_SouthEvansGateToSilbury.9,electric,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.35,420.0,468_0,4.6,0.0,0.0,541.0,522_1,56.88,14.21,121.0,1507.63,0.0,0,0.0,14.71,0,tripinfo_V6ToEastH6.35 emissions_V6ToEastH6.35,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.4,72.0,526_0,5.1,0.0,0.0,543.0,215_0,19.43,12.71,471.0,2705.15,196.0,6,0.0,261.0,0,tripinfo_SouthEvansGateToSilbury.4 emissions_SouthEvansGateToSilbury.4,gasoline_euro4,0.95,44430.105818,1253738.262386,230.941895,24.83146,528.878883,399897.843496,0.0
SouthEvansGateToSilbury.10,180.0,526_0,4.6,0.0,0.0,546.0,215_1,19.43,12.46,366.0,2705.6,99.0,4,0.0,145.51,0,tripinfo_SouthEvansGateToSilbury.10 emissions_SouthEvansGateToSilbury.10,electric,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.11,198.0,526_0,4.6,0.0,0.0,547.0,215_1,19.43,12.31,349.0,2705.6,90.0,3,0.0,140.31,0,tripinfo_SouthEvansGateToSilbury.11 emissions_SouthEvansGateToSilbury.11,electric,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.7,126.0,526_0,4.6,0.0,0.0,550.0,215_1,19.43,11.45,424.0,2705.65,150.0,4,0.0,196.3,0,tripinfo_SouthEvansGateToSilbury.7 emissions_SouthEvansGateToSilbury.7,electric,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.4,72.0,770_0,4.6,0.0,0.0,552.0,522_1,56.88,12.11,480.0,3285.78,176.0,3,0.0,218.95,0,tripinfo_EastA509ToH6.4 emissions_EastA509ToH6.4,electric,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.6,108.0,770_0,4.6,0.0,0.0,556.0,522_1,56.88,12.03,448.0,3285.8,135.0,3,0.0,181.34,0,tripinfo_EastA509ToH6.6 emissions_EastA509ToH6.6,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.7,126.0,770_0,4.6,0.0,0.0,559.0,522_1,56.88,11.38,433.0,3285.8,121.0,2,0.0,166.85,0,tripinfo_EastA509ToH6.7 emissions_EastA509ToH6.7,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.36,432.0,468_0,4.6,0.0,0.0,560.0,522_1,56.88,12.27,128.0,1507.63,0.0,0,0.0,16.05,0,tripinfo_V6ToEastH6.36 emissions_V6ToEastH6.36,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.8,144.0,770_0,5.1,0.0,0.0,562.0,522_1,56.88,13.3,418.0,3285.28,127.0,3,0.0,183.1,0,tripinfo_EastA509ToH6.8 emissions_EastA509ToH6.8,gasoline_euro4,1.02,32629.029812,1201871.832754,175.460296,22.374868,495.180063,383349.663711,0.0
EastA509ToH6.9,162.0,770_0,4.6,0.0,0.0,564.0,522_1,56.88,14.62,402.0,3285.8,116.0,2,0.0,180.18,0,tripinfo_EastA509ToH6.9 emissions_EastA509ToH6.9,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.11,198.0,770_0,5.1,0.0,0.0,566.0,522_1,56.88,14.33,368.0,3285.3,81.0,2,0.0,141.24,0,tripinfo_EastA509ToH6.11 emissions_EastA509ToH6.11,gasoline_euro4,1.06,25197.863927,1092379.68596,139.424825,19.783552,445.887812,348423.83911,0.0
EastAveburyToWestA509.5,243.0,483_0,4.6,0.0,0.5,567.0,774_2,29.75,12.93,324.0,2210.27,128.0,4,0.0,164.63,0,tripinfo_EastAveburyToWestA509.5 emissions_EastAveburyToWestA509.5,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.3,226.0,483_0,5.1,0.0,0.5,568.0,774_2,29.75,14.39,342.0,2209.74,139.0,4,0.0,188.17,0,tripinfo_EastAveburyToWestA509.3 emissions_EastAveburyToWestA509.3,gasoline_euro4,1.04,33054.772937,993071.409665,173.394755,20.119564,421.520533,316752.538239,0.0
V6ToEastH6.37,444.0,468_0,5.1,0.0,0.0,570.0,522_1,56.88,12.83,126.0,1507.13,0.0,0,0.0,16.59,0,tripinfo_V6ToEastH6.37 emissions_V6ToEastH6.37,gasoline_euro4,1.0,4133.846795,363700.402568,26.757986,5.508826,140.514292,116003.926821,0.0
EastAveburyToWestA509.2,217.0,483_0,5.1,0.0,0.0,571.0,774_2,29.75,13.03,354.0,2209.76,142.0,5,0.0,193.55,0,tripinfo_EastAveburyToWestA509.2 emissions_EastAveburyToWestA509.2,gasoline_euro4,1.0,33401.93494,999573.592275,174.821459,19.848258,421.485843,318827.013671,0.0
EastAveburyToWestA509.0,200.0,483_0,5.1,0.0,0.0,572.0,774_1,29.75,14.11,372.0,2210.24,165.0,6,0.0,216.59,0,tripinfo_EastAveburyToWestA509.0 emissions_EastAveburyToWestA509.0,gasoline_euro4,1.03,37511.946811,1089427.349201,195.586074,22.035342,461.599829,347487.293838,0.0
V6ToEastH6.38,456.0,468_0,4.6,0.0,0.0,575.0,522_1,56.88,14.12,119.0,1507.63,0.0,0,0.0,13.45,0,tripinfo_V6ToEastH6.38 emissions_V6ToEastH6.38,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.12,144.0,524_0,4.6,0.0,0.0,577.0,771_1,56.88,15.11,433.0,2570.36,192.0,8,0.0,268.19,0,tripinfo_WestH6ToSaxonSt.12 emissions_WestH6ToSaxonSt.12,electric,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.7,260.0,483_0,4.6,0.0,0.5,581.0,774_1,29.75,12.12,321.0,2210.29,95.0,6,0.0,141.11,0,tripinfo_EastAveburyToWestA509.7 emissions_EastAveburyToWestA509.7,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
