id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,CO_abs,CO2_abs,HC_abs,PMx_abs,NOx_abs,fuel_abs,electricity_abs
SouthEvansGateToSilbury.2,36.0,526_0,0.0,0.0,0.0,256.0,215_1,19.43,11.7,220.0,1477.55,69.0,3,0.0,98.31,0,tripinfo_SouthEvansGateToSilbury.2 emissions_SouthEvansGateToSilbury.2,electric,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.1,18.0,526_0,0.0,0.0,0.0,258.0,215_1,19.43,11.66,240.0,1477.52,93.0,2,0.0,115.37,0,tripinfo_SouthEvansGateToSilbury.1 emissions_SouthEvansGateToSilbury.1,electric,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.5,90.0,770_0,0.0,0.0,0.0,268.0,522_0,56.88,12.5,178.0,1483.77,47.0,2,0.0,67.96,0,tripinfo_EastA509ToH6.5 emissions_EastA509ToH6.5,gasoline_euro4,0.97,12475.078567,485523.923387,67.57598,8.578488,196.675164,154863.07174,0.0
EastA509ToH6.1,18.0,770_0,0.0,0.0,0.0,270.0,522_0,56.88,12.79,252.0,1483.75,116.0,2,0.0,138.09,0,tripinfo_EastA509ToH6.1 emissions_EastA509ToH6.1,gasoline_euro4,0.94,24407.919703,691109.967831,126.863748,13.61435,291.002428,220439.489189,0.0
WestA509ToAvebury.2,36.0,773_0,0.0,0.0,0.0,277.0,213_0,19.13,14.46,241.0,2337.27,61.0,2,0.0,89.23,0,tripinfo_WestA509ToAvebury.2 emissions_WestA509ToAvebury.2,gasoline_euro4,1.12,16924.716564,733932.482666,93.108303,13.306402,296.230056,234094.099857,0.0
V6ToEastH6.13,156.0,468_1,0.0,0.0,0.0,282.0,522_1,56.88,12.47,126.0,1512.23,0.0,0,0.0,13.4,0,tripinfo_V6ToEastH6.13 emissions_V6ToEastH6.13,gasoline_euro4,0.97,3935.568473,364681.609317,25.755634,5.317515,139.256852,116317.010466,0.0
V6ToEastH6.14,168.0,468_1,0.0,0.0,0.0,302.0,522_1,56.88,12.25,134.0,1512.23,0.0,0,0.0,17.8,0,tripinfo_V6ToEastH6.14 emissions_V6ToEastH6.14,gasoline_euro4,0.94,4271.775102,369364.078018,27.385224,5.272827,140.92955,117810.7892,0.0
EastA509ToH6.0,0.0,770_0,0.0,0.0,0.0,304.0,522_1,56.88,13.67,304.0,2408.85,97.0,3,0.0,134.66,0,tripinfo_EastA509ToH6.0 emissions_EastA509ToH6.0,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.0,3.0,773_0,0.0,0.0,3.0,306.0,522_1,56.88,13.87,303.0,2720.9,69.0,3,0.0,108.28,0,tripinfo_WestA509ToEastH6.0 emissions_WestA509ToEastH6.0,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.3,36.0,524_0,0.0,0.0,0.0,308.0,771_1,56.88,13.54,272.0,2767.85,25.0,1,0.0,63.13,0,tripinfo_WestH6ToSaxonSt.3 emissions_WestH6ToSaxonSt.3,gasoline_euro4,0.99,13439.530899,802262.821948,78.899903,13.15374,318.028869,255886.947536,0.0
V6ToEastH6.15,180.0,468_1,0.0,0.0,0.0,313.0,522_1,56.88,11.56,133.0,1512.23,0.0,0,0.0,12.79,0,tripinfo_V6ToEastH6.15 emissions_V6ToEastH6.15,gasoline_euro4,0.91,3830.281649,342257.568727,24.891021,4.803589,129.947468,109165.068025,0.0
V6ToEastH6.12,144.0,468_1,0.0,0.0,0.0,316.0,522_1,56.88,12.77,172.0,2060.88,0.0,0,0.0,21.28,0,tripinfo_V6ToEastH6.12 emissions_V6ToEastH6.12,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.16,192.0,468_1,0.0,0.0,0.0,321.0,522_1,56.88,11.88,129.0,1512.23,0.0,0,0.0,12.3,0,tripinfo_V6ToEastH6.16 emissions_V6ToEastH6.16,gasoline_euro4,0.94,3936.639752,352647.448618,25.891905,5.254541,136.231653,112478.597188,0.0
WestA509ToAvebury.1,18.0,773_0,0.0,0.0,0.0,323.0,213_0,19.13,13.99,305.0,2287.02,126.0,2,0.0,152.35,0,tripinfo_WestA509ToAvebury.1 emissions_WestA509ToAvebury.1,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.17,204.0,468_1,0.0,0.0,0.0,324.0,522_1,56.88,13.49,120.0,1512.23,0.0,0,0.0,11.69,0,tripinfo_V6ToEastH6.17 emissions_V6ToEastH6.17,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.0,0.0,773_0,0.0,0.0,0.0,326.0,213_0,19.13,12.49,326.0,2288.71,117.0,3,0.0,148.77,0,tripinfo_WestA509ToAvebury.0 emissions_WestA509ToAvebury.0,electric,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.10,120.0,468_1,0.0,0.0,0.0,329.0,522_0,56.88,14.07,209.0,2010.33,46.0,3,0.0,75.66,0,tripinfo_V6ToEastH6.10 emissions_V6ToEastH6.10,electric,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.18,216.0,468_1,0.0,0.0,0.0,337.0,522_1,56.88,13.33,121.0,1512.23,0.0,0,0.0,13.32,0,tripinfo_V6ToEastH6.18 emissions_V6ToEastH6.18,gasoline_euro4,1.02,3912.188694,359166.766493,25.801533,5.550479,139.19928,114557.703798,0.0
WestA509ToEastH6.2,74.0,773_0,0.0,0.0,2.0,339.0,522_0,56.88,16.0,265.0,2754.97,45.0,2,0.0,91.23,0,tripinfo_WestA509ToEastH6.2 emissions_WestA509ToEastH6.2,gasoline_euro4,1.15,16294.119074,814817.954353,91.993833,14.380802,326.425392,259892.075217,0.0
SouthEvansGateToSilbury.5,90.0,526_0,0.0,0.0,0.0,345.0,215_1,19.43,13.16,255.0,1477.59,121.0,2,0.0,149.89,0,tripinfo_SouthEvansGateToSilbury.5 emissions_SouthEvansGateToSilbury.5,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.6,108.0,526_0,0.0,0.0,0.0,348.0,215_1,19.43,12.34,240.0,1477.55,96.0,3,0.0,127.92,0,tripinfo_SouthEvansGateToSilbury.6 emissions_SouthEvansGateToSilbury.6,gasoline_euro4,0.96,22748.403289,683271.37615,119.374247,13.68394,289.544853,217938.113298,0.0
SouthEvansGateToSilbury.9,162.0,526_0,0.0,0.0,0.0,349.0,215_1,19.43,14.45,187.0,1477.62,52.0,2,0.0,88.5,0,tripinfo_SouthEvansGateToSilbury.9 emissions_SouthEvansGateToSilbury.9,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.19,228.0,468_1,0.0,0.0,0.0,350.0,522_1,56.88,12.92,122.0,1512.23,0.0,0,0.0,13.46,0,tripinfo_V6ToEastH6.19 emissions_V6ToEastH6.19,gasoline_euro4,1.01,3873.773162,353134.982139,25.455202,5.416675,136.627937,112633.902152,0.0
EastA509ToH6.8,144.0,770_0,0.0,0.0,0.0,351.0,522_0,56.88,15.85,207.0,1483.82,84.0,3,0.0,112.75,0,tripinfo_EastA509ToH6.8 emissions_EastA509ToH6.8,gasoline_euro4,1.14,20059.074298,652231.518851,106.107096,13.164348,274.907686,208036.4482,0.0
SouthEvansGateToSilbury.7,126.0,526_0,0.0,0.0,0.0,352.0,215_1,19.43,11.62,226.0,1477.59,71.0,3,0.0,104.17,0,tripinfo_SouthEvansGateToSilbury.7 emissions_SouthEvansGateToSilbury.7,electric,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.4,48.0,524_0,0.0,0.0,0.0,354.0,771_0,56.88,13.45,306.0,2603.34,77.0,2,0.0,121.27,0,tripinfo_WestH6ToSaxonSt.4 emissions_WestH6ToSaxonSt.4,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.0,0.0,524_0,0.0,0.0,0.0,363.0,771_0,56.88,10.95,363.0,2602.68,99.0,4,0.0,136.42,0,tripinfo_WestH6ToSaxonSt.0 emissions_WestH6ToSaxonSt.0,electric,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.2,24.0,524_0,0.0,0.0,0.0,363.0,771_1,56.88,14.38,339.0,2603.34,86.0,5,0.0,159.13,0,tripinfo_WestH6ToSaxonSt.2 emissions_WestH6ToSaxonSt.2,electric,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.4,72.0,770_0,0.0,0.0,0.0,364.0,522_0,56.88,12.0,292.0,2369.93,64.0,3,0.0,104.29,0,tripinfo_EastA509ToH6.4 emissions_EastA509ToH6.4,electric,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.1,12.0,524_0,0.0,0.0,0.0,366.0,771_0,56.88,11.15,354.0,2602.7,95.0,3,0.0,141.67,0,tripinfo_WestH6ToSaxonSt.1 emissions_WestH6ToSaxonSt.1,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.5,90.0,773_0,0.0,0.0,0.0,366.0,213_0,19.13,13.57,276.0,2337.3,66.0,3,0.0,105.19,0,tripinfo_WestA509ToAvebury.5 emissions_WestA509ToAvebury.5,gasoline_euro4,0.99,19196.842938,772561.105595,104.750098,13.937619,314.94142,246415.914782,0.0
SouthEvansGateToSilbury.3,54.0,526_0,0.0,0.0,0.0,367.0,215_1,19.43,12.7,313.0,1471.73,172.0,4,0.0,204.26,0,tripinfo_SouthEvansGateToSilbury.3 emissions_SouthEvansGateToSilbury.3,gasoline_euro4,0.97,34679.725185,862342.516483,177.79963,18.102077,370.919386,275057.968256,0.0
WestA509ToAvebury.3,54.0,773_0,0.0,0.0,0.0,368.0,213_1,19.13,12.03,314.0,2337.26,86.0,4,0.0,122.89,0,tripinfo_WestA509ToAvebury.3 emissions_WestA509ToAvebury.3,gasoline_euro4,0.89,22491.235589,817226.340222,120.952642,14.480972,333.239586,260663.978325,0.0
SouthEvansGateToSilbury.4,72.0,526_0,0.0,0.0,0.0,369.0,215_1,19.43,15.1,297.0,1471.7,155.0,4,0.0,202.8,0,tripinfo_SouthEvansGateToSilbury.4 emissions_SouthEvansGateToSilbury.4,gasoline_euro4,1.13,33014.59009,872167.748911,170.49279,18.390962,375.0276,278190.511784,0.0
V6ToEastH6.21,252.0,468_1,0.0,0.0,0.0,369.0,522_1,56.88,15.08,117.0,1512.23,0.0,0,0.0,17.37,0,tripinfo_V6ToEastH6.21 emissions_V6ToEastH6.21,gasoline_euro4,1.1,4513.820707,374982.689251,29.026713,6.335292,149.020797,119601.902617,0.0
V6ToEastH6.22,264.0,468_1,0.0,0.0,0.0,386.0,522_1,56.88,13.26,122.0,1512.23,0.0,0,0.0,14.08,0,tripinfo_V6ToEastH6.22 emissions_V6ToEastH6.22,gasoline_euro4,1.01,3920.047019,356592.37897,25.44833,5.428245,137.329783,113736.674335,0.0
WestA509ToEastH6.1,39.0,773_0,0.0,0.0,3.0,396.0,522_1,56.88,12.55,357.0,2720.9,112.0,3,0.0,144.66,0,tripinfo_WestA509ToEastH6.1 emissions_WestA509ToEastH6.1,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.8,96.0,524_0,0.0,0.0,0.0,397.0,771_1,56.88,16.0,301.0,2574.97,98.0,4,0.0,140.54,0,tripinfo_WestH6ToSaxonSt.8 emissions_WestH6ToSaxonSt.8,gasoline_euro4,1.18,26034.933225,985004.924629,140.377626,18.894001,405.677798,314176.710194,0.0
EastA509ToH6.2,36.0,770_0,0.0,0.0,0.0,399.0,522_1,56.88,12.1,363.0,2408.85,133.0,3,0.0,177.29,0,tripinfo_EastA509ToH6.2 emissions_EastA509ToH6.2,electric,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.6,108.0,770_0,0.0,0.0,0.0,400.0,522_1,56.88,14.17,292.0,2408.85,80.0,2,0.0,125.22,0,tripinfo_EastA509ToH6.6 emissions_EastA509ToH6.6,electric,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.23,276.0,468_1,0.0,0.0,0.0,403.0,522_1,56.88,13.13,127.0,1512.23,0.0,0,0.0,18.46,0,tripinfo_V6ToEastH6.23 emissions_V6ToEastH6.23,gasoline_euro4,1.01,4396.535999,375780.788767,28.108132,5.66908,144.519997,119857.133646,0.0
V6ToEastH6.20,240.0,468_1,0.0,0.0,0.0,406.0,522_1,56.88,14.48,166.0,2060.88,0.0,0,0.0,23.03,0,tripinfo_V6ToEastH6.20 emissions_V6ToEastH6.20,electric,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.7,84.0,524_0,0.0,0.0,0.0,409.0,771_1,56.88,12.8,325.0,2767.88,62.0,5,0.0,118.45,0,tripinfo_WestH6ToSaxonSt.7 emissions_WestH6ToSaxonSt.7,gasoline_euro4,1.01,22575.721169,966825.282485,124.675078,17.754947,397.797923,308377.013231,0.0
WestA509ToAvebury.4,72.0,773_0,0.0,0.0,0.0,410.0,213_0,19.13,15.91,338.0,2288.71,156.0,4,0.0,196.77,0,tripinfo_WestA509ToAvebury.4 emissions_WestA509ToAvebury.4,electric,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.11,132.0,524_0,0.0,0.0,0.0,414.0,771_1,56.88,11.41,282.0,2574.94,20.0,3,0.0,61.84,0,tripinfo_WestH6ToSaxonSt.11 emissions_WestH6ToSaxonSt.11,gasoline_euro4,0.85,13104.441047,695298.01405,75.542352,10.930405,274.92624,221771.24448,0.0
WestH6ToSaxonSt.10,120.0,524_0,0.0,0.0,0.0,416.0,771_1,56.88,13.24,296.0,2767.87,19.0,3,0.0,87.97,0,tripinfo_WestH6ToSaxonSt.10 emissions_WestH6ToSaxonSt.10,gasoline_euro4,1.0,16716.931954,886075.960828,96.513212,15.651649,361.444508,282619.495562,0.0
V6ToEastH6.25,300.0,468_1,0.0,0.0,0.0,420.0,522_1,56.88,13.62,120.0,1512.23,0.0,0,0.0,12.92,0,tripinfo_V6ToEastH6.25 emissions_V6ToEastH6.25,gasoline_euro4,1.02,4214.312521,368323.946912,27.317342,5.924948,144.367575,117478.254455,0.0
SouthEvansGateToSilbury.11,198.0,526_0,0.0,0.0,0.0,433.0,215_1,19.43,12.97,235.0,1477.52,102.0,2,0.0,122.81,0,tripinfo_SouthEvansGateToSilbury.11 emissions_SouthEvansGateToSilbury.11,electric,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.10,180.0,526_0,0.0,0.0,0.0,434.0,215_1,19.43,13.74,254.0,1477.62,115.0,3,0.0,151.39,0,tripinfo_SouthEvansGateToSilbury.10 emissions_SouthEvansGateToSilbury.10,electric,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.24,288.0,468_1,0.0,0.0,0.0,434.0,522_1,56.88,15.46,146.0,2060.88,0.0,0,0.0,18.13,0,tripinfo_V6ToEastH6.24 emissions_V6ToEastH6.24,electric,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.9,108.0,524_0,0.0,0.0,0.0,439.0,771_0,56.88,13.54,331.0,2603.36,99.0,3,0.0,149.15,0,tripinfo_WestH6ToSaxonSt.9 emissions_WestH6ToSaxonSt.9,electric,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.12,144.0,524_0,0.0,0.0,0.0,442.0,771_1,56.88,13.18,298.0,2568.27,72.0,4,0.0,110.86,0,tripinfo_WestH6ToSaxonSt.12 emissions_WestH6ToSaxonSt.12,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.7,126.0,770_0,0.0,0.0,0.0,444.0,522_0,56.88,11.21,318.0,2375.09,93.0,3,0.0,126.71,0,tripinfo_EastA509ToH6.7 emissions_EastA509ToH6.7,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.5,60.0,524_0,0.0,0.0,0.0,446.0,771_0,56.88,10.93,386.0,2602.68,129.0,3,0.0,170.85,0,tripinfo_WestH6ToSaxonSt.5 emissions_WestH6ToSaxonSt.5,electric,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.3,54.0,770_0,0.0,0.0,0.0,448.0,522_1,56.88,13.95,394.0,3295.66,111.0,4,0.0,157.55,0,tripinfo_EastA509ToH6.3 emissions_EastA509ToH6.3,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.6,72.0,524_0,0.0,0.0,0.0,448.0,771_0,56.88,12.35,376.0,2602.68,125.0,3,0.0,174.04,0,tripinfo_WestH6ToSaxonSt.6 emissions_WestH6ToSaxonSt.6,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.10,180.0,770_0,0.0,0.0,0.0,452.0,522_0,56.88,13.86,272.0,1483.75,135.0,3,0.0,167.23,0,tripinfo_EastA509ToH6.10 emissions_EastA509ToH6.10,gasoline_euro4,1.02,28843.815243,799556.722407,149.37687,16.1588,338.737845,255030.039785,0.0
SouthEvansGateToSilbury.8,144.0,526_0,0.0,0.0,0.0,454.0,215_1,19.43,14.17,310.0,1471.7,176.0,4,0.0,212.39,0,tripinfo_SouthEvansGateToSilbury.8 emissions_SouthEvansGateToSilbury.8,gasoline_euro4,1.1,35746.72145,908277.495086,183.237657,19.15183,389.248313,289709.078692,0.0
WestA509ToAvebury.8,147.0,773_0,0.0,0.0,3.0,455.0,213_0,19.13,12.44,308.0,2337.28,88.0,2,0.0,119.05,0,tripinfo_WestA509ToAvebury.8 emissions_WestA509ToAvebury.8,gasoline_euro4,0.9,21811.936764,792704.153003,117.273928,13.903765,321.93505,252842.528089,0.0
V6ToEastH6.28,336.0,468_1,0.0,0.0,0.0,463.0,522_1,56.88,13.1,127.0,1512.23,0.0,0,0.0,12.49,0,tripinfo_V6ToEastH6.28 emissions_V6ToEastH6.28,gasoline_euro4,0.95,3954.080712,355992.178651,25.871296,5.330585,137.494742,113545.362592,0.0
EastA509ToH6.9,162.0,770_0,0.0,0.0,0.0,479.0,522_1,56.88,13.83,317.0,2408.85,106.0,4,0.0,145.57,0,tripinfo_EastA509ToH6.9 emissions_EastA509ToH6.9,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.29,348.0,468_1,0.0,0.0,0.0,485.0,522_0,56.88,11.04,137.0,1512.23,0.0,0,0.0,13.91,0,tripinfo_V6ToEastH6.29 emissions_V6ToEastH6.29,gasoline_euro4,0.89,4042.208751,355763.033795,26.337385,4.965175,135.492392,113472.756033,0.0
WestA509ToEastH6.3,108.0,773_0,0.0,0.0,0.0,488.0,522_1,56.88,11.87,380.0,2720.9,122.0,4,0.0,161.32,0,tripinfo_WestA509ToEastH6.3 emissions_WestA509ToEastH6.3,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.14,168.0,524_0,0.0,0.0,0.0,491.0,771_1,56.88,12.44,323.0,2767.88,66.0,4,0.0,112.91,0,tripinfo_WestH6ToSaxonSt.14 emissions_WestH6ToSaxonSt.14,gasoline_euro4,0.99,21610.056609,926594.906145,119.094974,16.516373,377.310874,295545.754218,0.0
WestH6ToSaxonSt.17,204.0,524_0,0.0,0.0,0.0,493.0,771_1,56.88,13.28,289.0,2574.97,57.0,4,0.0,96.75,0,tripinfo_WestH6ToSaxonSt.17 emissions_WestH6ToSaxonSt.17,gasoline_euro4,0.98,18158.319451,799269.379462,100.567345,13.843003,321.981831,254934.379683,0.0
WestH6ToSaxonSt.16,192.0,524_0,0.0,0.0,0.0,496.0,771_1,56.88,13.34,304.0,2767.87,41.0,4,0.0,92.05,0,tripinfo_WestH6ToSaxonSt.16 emissions_WestH6ToSaxonSt.16,gasoline_euro4,0.97,18215.308659,885509.62601,102.919487,15.462739,358.941822,282440.063704,0.0
EastAveburyToWestA509.1,208.0,483_0,0.0,0.0,0.0,498.0,774_0,29.75,13.95,290.0,2257.76,100.0,3,0.0,138.13,0,tripinfo_EastAveburyToWestA509.1 emissions_EastAveburyToWestA509.1,gasoline_euro4,1.09,25198.822179,900230.912307,135.129549,17.434587,374.618832,287137.865665,0.0
WestH6ToSaxonSt.18,216.0,524_0,0.0,0.0,0.0,499.0,771_1,56.88,13.26,283.0,2767.87,24.0,2,0.0,71.63,0,tripinfo_WestH6ToSaxonSt.18 emissions_WestH6ToSaxonSt.18,gasoline_euro4,0.98,15320.473348,856045.425157,88.938657,14.43581,343.293037,273041.36788,0.0
EastAveburyToWestA509.10,285.0,483_1,0.0,0.0,0.0,500.0,774_0,29.75,14.78,215.0,2241.69,27.0,1,0.0,63.65,0,tripinfo_EastAveburyToWestA509.10 emissions_EastAveburyToWestA509.10,electric,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.6,111.0,773_0,0.0,0.0,3.0,503.0,213_0,19.13,13.9,392.0,2288.6,185.0,3,0.0,230.78,0,tripinfo_WestA509ToAvebury.6 emissions_WestA509ToAvebury.6,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.3,225.0,483_0,0.0,0.0,0.0,504.0,774_0,29.75,14.39,279.0,2254.74,79.0,3,0.0,120.84,0,tripinfo_EastAveburyToWestA509.3 emissions_EastAveburyToWestA509.3,gasoline_euro4,1.04,21818.438905,829005.976559,118.02549,15.765833,343.994405,264419.324518,0.0
WestA509ToAvebury.7,126.0,773_0,0.0,0.0,0.0,507.0,213_0,19.13,11.72,381.0,2288.83,147.0,3,0.0,185.71,0,tripinfo_WestA509ToAvebury.7 emissions_WestA509ToAvebury.7,electric,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.2,217.0,483_0,0.0,0.0,0.0,507.0,774_0,29.75,13.06,290.0,2254.74,84.0,3,0.0,125.54,0,tripinfo_EastAveburyToWestA509.2 emissions_EastAveburyToWestA509.2,gasoline_euro4,1.0,22296.27329,823521.955374,120.053239,15.293039,339.211195,262671.002584,0.0
EastAveburyToWestA509.0,200.0,483_0,0.0,0.0,0.0,508.0,774_1,29.75,13.55,308.0,2264.23,101.0,3,0.0,147.5,0,tripinfo_EastAveburyToWestA509.0 emissions_EastAveburyToWestA509.0,gasoline_euro4,1.03,26207.041738,909329.820214,139.903206,17.492818,378.8289,290040.610694,0.0
WestA509ToEastH6.4,144.0,773_0,0.0,0.0,0.0,509.0,522_0,56.88,12.95,365.0,2755.0,121.0,3,0.0,168.31,0,tripinfo_WestA509ToEastH6.4 emissions_WestA509ToEastH6.4,gasoline_euro4,1.02,29905.500688,1029531.236775,159.332193,19.469004,426.081145,328380.728611,0.0
WestA509ToAvebury.9,162.0,773_0,0.0,0.0,0.0,509.0,213_0,19.13,14.33,347.0,2288.55,150.0,3,0.0,198.18,0,tripinfo_WestA509ToAvebury.9 emissions_WestA509ToAvebury.9,electric,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.10,183.0,773_0,0.0,0.0,3.0,511.0,213_0,19.13,14.12,328.0,2288.55,119.0,2,0.0,165.43,0,tripinfo_WestA509ToAvebury.10 emissions_WestA509ToAvebury.10,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
