id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,CO_abs,CO2_abs,HC_abs,PMx_abs,NOx_abs,fuel_abs,electricity_abs
WestA509ToAvebury.8,147.0,773_0,0.0,0.0,3.0,457.0,213_0,19.13,14.1,310.0,2336.45,103.0,4,0.0,161.87,0,tripinfo_WestA509ToAvebury.8 emissions_WestA509ToAvebury.8,gasoline_euro4,1.14,26953.853675,938654.888052,143.966469,18.357083,392.724553,299393.763419,0.0
V6ToEastH6.24,288.0,468_1,0.0,0.0,0.0,457.0,522_1,56.88,13.14,169.0,2031.44,0.0,0,0.0,19.53,0,tripinfo_V6ToEastH6.24 emissions_V6ToEastH6.24,electric,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.7,126.0,770_0,0.0,0.0,0.0,464.0,522_0,56.88,12.28,338.0,2389.31,92.0,4,0.0,145.81,0,tripinfo_EastA509ToH6.7 emissions_EastA509ToH6.7,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.14,252.0,526_0,0.0,0.0,0.0,469.0,215_0,19.43,14.14,217.0,1471.73,75.0,5,0.0,117.4,0,tripinfo_SouthEvansGateToSilbury.14 emissions_SouthEvansGateToSilbury.14,gasoline_euro4,1.06,19615.661944,632951.528219,103.781109,12.558152,266.358055,201887.193946,0.0
V6ToEastH6.29,348.0,468_1,0.0,0.0,0.0,470.0,522_1,56.88,12.85,122.0,1512.23,0.0,0,0.0,13.25,0,tripinfo_V6ToEastH6.29 emissions_V6ToEastH6.29,gasoline_euro4,1.0,4034.766553,362689.431803,26.357041,5.616401,140.779691,115681.292378,0.0
EastA509ToH6.6,108.0,770_0,0.0,0.0,0.0,481.0,522_1,56.88,13.28,373.0,3294.59,110.0,2,0.0,140.21,0,tripinfo_EastA509ToH6.6 emissions_EastA509ToH6.6,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.8,96.0,524_0,0.0,0.0,0.0,484.0,771_1,56.88,16.02,388.0,2574.94,179.0,6,0.0,227.94,0,tripinfo_WestH6ToSaxonSt.8 emissions_WestH6ToSaxonSt.8,gasoline_euro4,1.18,39932.277622,1202753.355044,208.883564,24.422839,506.394473,383633.182534,0.0
WestH6ToSaxonSt.12,144.0,524_0,0.0,0.0,0.0,488.0,771_0,56.88,12.4,344.0,2784.14,72.0,2,0.0,115.08,0,tripinfo_WestH6ToSaxonSt.12 emissions_WestH6ToSaxonSt.12,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.10,120.0,524_0,0.0,0.0,0.0,491.0,771_1,56.88,13.13,371.0,2767.88,100.0,6,0.0,163.05,0,tripinfo_WestH6ToSaxonSt.10 emissions_WestH6ToSaxonSt.10,gasoline_euro4,1.0,29494.591792,1077371.759601,158.792639,20.313602,447.176851,343638.858401,0.0
WestH6ToSaxonSt.11,132.0,524_0,0.0,0.0,0.0,498.0,771_1,56.88,11.1,366.0,2574.94,97.0,4,0.0,146.01,0,tripinfo_WestH6ToSaxonSt.11 emissions_WestH6ToSaxonSt.11,gasoline_euro4,0.85,26108.953332,902798.553108,139.56209,15.798307,367.58659,287959.2558,0.0
EastAveburyToWestA509.1,208.0,483_0,0.0,0.0,0.0,498.0,774_0,29.75,14.06,290.0,2257.77,105.0,3,0.0,138.74,0,tripinfo_EastAveburyToWestA509.1 emissions_EastAveburyToWestA509.1,gasoline_euro4,1.09,25346.580428,894420.32518,135.416331,17.191347,370.703954,285284.863802,0.0
WestH6ToSaxonSt.19,228.0,524_0,0.0,0.0,0.0,500.0,771_1,56.88,13.81,272.0,2555.04,47.0,2,0.0,89.79,0,tripinfo_WestH6ToSaxonSt.19 emissions_WestH6ToSaxonSt.19,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.9,162.0,526_0,0.0,0.0,0.0,501.0,215_0,19.43,14.28,339.0,3020.35,91.0,3,0.0,132.52,0,tripinfo_SouthEvansGateToSilbury.9 emissions_SouthEvansGateToSilbury.9,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.3,225.0,483_0,0.0,0.0,0.0,503.0,774_0,29.75,14.05,278.0,2257.8,81.0,3,0.0,120.25,0,tripinfo_EastAveburyToWestA509.3 emissions_EastAveburyToWestA509.3,gasoline_euro4,1.04,22183.170988,841090.695923,119.902666,15.871532,347.62125,268274.080997,0.0
WestA509ToAvebury.10,183.0,773_0,0.0,0.0,3.0,506.0,213_0,19.13,12.39,323.0,2274.47,97.0,4,0.0,141.82,0,tripinfo_WestA509ToAvebury.10 emissions_WestA509ToAvebury.10,electric,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.31,372.0,468_1,0.0,0.0,0.0,506.0,522_1,56.88,12.36,134.0,1512.23,0.0,0,0.0,13.42,0,tripinfo_V6ToEastH6.31 emissions_V6ToEastH6.31,electric,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.2,217.0,483_0,0.0,0.0,0.0,507.0,774_0,29.75,13.8,290.0,2257.8,87.0,3,0.0,125.21,0,tripinfo_EastAveburyToWestA509.2 emissions_EastAveburyToWestA509.2,gasoline_euro4,1.0,22070.493222,812140.496702,118.600864,15.038981,333.814536,259040.87615,0.0
EastAveburyToWestA509.0,200.0,483_0,0.0,0.0,0.0,508.0,774_0,29.75,14.0,308.0,2264.22,99.0,3,0.0,147.66,0,tripinfo_EastAveburyToWestA509.0 emissions_EastAveburyToWestA509.0,gasoline_euro4,1.03,26103.236672,907340.044235,139.598265,17.511254,378.439092,289405.888899,0.0
V6ToEastH6.33,396.0,468_1,0.0,0.0,0.0,510.0,522_1,56.88,14.35,114.0,1512.23,0.0,0,0.0,13.52,0,tripinfo_V6ToEastH6.33 emissions_V6ToEastH6.33,gasoline_euro4,1.09,4129.474748,375976.595987,26.862633,6.053872,146.254247,119919.010636,0.0
EastA509ToH6.2,36.0,770_0,0.0,0.0,0.0,516.0,522_0,56.88,13.33,480.0,3297.03,149.0,13,0.0,238.17,0,tripinfo_EastA509ToH6.2 emissions_EastA509ToH6.2,electric,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.4,144.0,773_0,0.0,0.0,0.0,518.0,522_0,56.88,13.0,374.0,2754.92,125.0,4,0.0,176.98,0,tripinfo_WestA509ToEastH6.4 emissions_WestA509ToEastH6.4,gasoline_euro4,1.02,30883.033341,1037279.516828,163.629984,19.409737,427.473758,330852.849145,0.0
EastA509ToH6.3,54.0,770_0,0.0,0.0,0.0,521.0,522_0,56.88,13.43,467.0,3265.29,167.0,4,0.0,222.33,0,tripinfo_EastA509ToH6.3 emissions_EastA509ToH6.3,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.13,234.0,526_0,0.0,0.0,0.0,521.0,215_1,19.43,11.1,287.0,2430.19,57.0,2,0.0,89.88,0,tripinfo_SouthEvansGateToSilbury.13 emissions_SouthEvansGateToSilbury.13,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.17,306.0,526_0,0.0,0.0,0.0,522.0,215_1,19.43,13.09,216.0,1477.62,84.0,2,0.0,112.46,0,tripinfo_SouthEvansGateToSilbury.17 emissions_SouthEvansGateToSilbury.17,gasoline_euro4,1.03,19682.477078,642202.128778,104.113742,12.530335,268.885544,204837.86053,0.0
WestA509ToEastH6.1,36.0,773_0,0.0,0.0,0.0,524.0,522_0,56.88,11.85,488.0,2750.17,217.0,7,0.0,273.4,0,tripinfo_WestA509ToEastH6.1 emissions_WestA509ToEastH6.1,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.9,162.0,770_0,0.0,0.0,0.0,524.0,522_1,56.88,14.56,362.0,2393.66,122.0,6,0.0,206.62,0,tripinfo_EastA509ToH6.9 emissions_EastA509ToH6.9,electric,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.13,156.0,524_0,0.0,0.0,0.0,530.0,771_1,56.88,12.33,374.0,2567.37,137.0,6,0.0,182.23,0,tripinfo_WestH6ToSaxonSt.13 emissions_WestH6ToSaxonSt.13,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.2,24.0,524_0,0.0,0.0,0.0,532.0,771_1,56.88,13.5,508.0,2578.4,267.0,8,0.0,324.89,0,tripinfo_WestH6ToSaxonSt.2 emissions_WestH6ToSaxonSt.2,electric,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.12,216.0,770_0,0.0,0.0,0.0,532.0,522_0,56.88,13.83,316.0,1483.69,179.0,3,0.0,208.44,0,tripinfo_EastA509ToH6.12 emissions_EastA509ToH6.12,gasoline_euro4,1.0,35600.605948,888402.235418,182.286514,18.616089,381.462209,283370.06867,0.0
WestH6ToSaxonSt.15,180.0,524_0,0.0,0.0,0.0,533.0,771_1,56.88,14.08,353.0,2578.47,112.0,5,0.0,169.81,0,tripinfo_WestH6ToSaxonSt.15 emissions_WestH6ToSaxonSt.15,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.9,108.0,524_0,0.0,0.0,0.0,535.0,771_1,56.88,14.17,427.0,2578.4,189.0,6,0.0,247.3,0,tripinfo_WestH6ToSaxonSt.9 emissions_WestH6ToSaxonSt.9,electric,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.11,198.0,770_0,0.0,0.0,0.0,535.0,522_0,56.88,12.24,337.0,1483.75,192.0,3,0.0,225.01,0,tripinfo_EastA509ToH6.11 emissions_EastA509ToH6.11,gasoline_euro4,0.96,38539.732957,939504.915977,197.232131,19.87698,405.364496,299670.448496,0.0
V6ToEastH6.2,24.0,468_1,0.0,0.0,0.0,537.0,522_1,56.88,14.16,513.0,2908.35,237.0,7,0.0,312.56,0,tripinfo_V6ToEastH6.2 emissions_V6ToEastH6.2,electric,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.12,219.0,773_0,0.0,0.0,3.0,541.0,213_0,19.13,15.25,322.0,2960.71,74.0,2,0.0,131.07,0,tripinfo_WestA509ToAvebury.12 emissions_WestA509ToAvebury.12,electric,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.13,234.0,770_0,0.0,0.0,0.0,541.0,522_0,56.88,10.85,307.0,1483.8,145.0,3,0.0,177.95,0,tripinfo_EastA509ToH6.13 emissions_EastA509ToH6.13,electric,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.9,162.0,773_0,0.0,0.0,0.0,542.0,213_1,19.13,13.26,380.0,2958.68,109.0,3,0.0,163.21,0,tripinfo_WestA509ToAvebury.9 emissions_WestA509ToAvebury.9,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.1,12.0,468_1,0.0,0.0,0.0,544.0,522_0,56.88,11.18,532.0,2910.54,218.0,9,0.0,295.03,0,tripinfo_V6ToEastH6.1 emissions_V6ToEastH6.1,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.15,270.0,770_0,0.0,0.0,0.0,544.0,522_1,56.88,12.68,274.0,1483.64,127.0,2,0.0,162.45,0,tripinfo_EastA509ToH6.15 emissions_EastA509ToH6.15,gasoline_euro4,0.96,27885.274212,770829.491696,144.620854,15.610982,327.832089,245867.080864,0.0
